Time,root.energy.d0.Press_mm_hg(DOUBLE)
2016-02-22T22:10:00+08:00,753.516666666667
2016-02-22T22:20:00+08:00,753.533333333333
2016-02-22T22:30:00+08:00,753.5499999999998
2016-02-22T22:40:00+08:00,753.5666666666668
2016-02-22T22:50:00+08:00,753.5833333333329
2016-02-22T23:00:00+08:00,753.6
2016-02-22T23:10:00+08:00,753.65
2016-02-22T23:20:00+08:00,753.7
2016-02-22T23:30:00+08:00,753.75
2016-02-22T23:40:00+08:00,753.7999999999998
2016-02-22T23:50:00+08:00,753.85
2016-02-23T00:00:00+08:00,753.9
2016-02-23T00:10:00+08:00,753.866666666667
2016-02-23T00:20:00+08:00,753.8333333333329
2016-02-23T00:30:00+08:00,753.7999999999998
2016-02-23T00:40:00+08:00,753.766666666667
2016-02-23T00:50:00+08:00,753.733333333333
2016-02-23T01:00:00+08:00,753.7
2016-02-23T01:10:00+08:00,753.7
2016-02-23T01:20:00+08:00,753.7
2016-02-23T01:30:00+08:00,753.7
2016-02-23T01:40:00+08:00,753.7
2016-02-23T01:50:00+08:00,753.7
2016-02-23T02:00:00+08:00,753.7
2016-02-23T02:10:00+08:00,753.733333333333
2016-02-23T02:20:00+08:00,753.766666666667
2016-02-23T02:30:00+08:00,753.7999999999998
2016-02-23T02:40:00+08:00,753.8333333333329
2016-02-23T02:50:00+08:00,753.866666666667
2016-02-23T03:00:00+08:00,753.9
2016-02-23T03:10:00+08:00,753.866666666667
2016-02-23T03:20:00+08:00,753.8333333333329
2016-02-23T03:30:00+08:00,753.7999999999998
2016-02-23T03:40:00+08:00,753.766666666667
2016-02-23T03:50:00+08:00,753.733333333333
2016-02-23T04:00:00+08:00,753.7
2016-02-23T04:10:00+08:00,753.7
2016-02-23T04:20:00+08:00,753.7
2016-02-23T04:30:00+08:00,753.7
2016-02-23T04:40:00+08:00,753.7
2016-02-23T04:50:00+08:00,753.7
2016-02-23T05:00:00+08:00,753.7
2016-02-23T05:10:00+08:00,753.75
2016-02-23T05:20:00+08:00,753.7999999999998
2016-02-23T05:30:00+08:00,753.85
2016-02-23T05:40:00+08:00,753.9
2016-02-23T05:50:00+08:00,753.95
2016-02-23T06:00:00+08:00,754.0
2016-02-23T06:10:00+08:00,754.0
2016-02-23T06:20:00+08:00,754.0
2016-02-23T06:30:00+08:00,754.0
2016-02-23T06:40:00+08:00,754.0
2016-02-23T06:50:00+08:00,754.0
2016-02-23T07:00:00+08:00,754.0
2016-02-23T07:10:00+08:00,754.1
2016-02-23T07:20:00+08:00,754.2
2016-02-23T07:30:00+08:00,754.2999999999998
2016-02-23T07:40:00+08:00,754.4
2016-02-23T07:50:00+08:00,754.5
2016-02-23T08:00:00+08:00,754.6
2016-02-23T08:10:00+08:00,754.6666666666669
2016-02-23T08:20:00+08:00,754.733333333333
2016-02-23T08:30:00+08:00,754.7999999999998
2016-02-23T08:40:00+08:00,754.866666666667
2016-02-23T08:50:00+08:00,754.9333333333329
2016-02-23T09:00:00+08:00,755.0
2016-02-23T09:10:00+08:00,755.0833333333329
2016-02-23T09:20:00+08:00,755.1666666666669
2016-02-23T09:30:00+08:00,755.25
2016-02-23T09:40:00+08:00,755.3333333333329
2016-02-23T09:50:00+08:00,755.4166666666669
2016-02-23T10:00:00+08:00,755.5
2016-02-23T10:10:00+08:00,755.5499999999998
2016-02-23T10:20:00+08:00,755.6
2016-02-23T10:30:00+08:00,755.65
2016-02-23T10:40:00+08:00,755.7
2016-02-23T10:50:00+08:00,755.75
2016-02-23T11:00:00+08:00,755.7999999999998
2016-02-23T11:10:00+08:00,755.8833333333331
2016-02-23T11:20:00+08:00,755.966666666667
2016-02-23T11:30:00+08:00,756.0499999999998
2016-02-23T11:40:00+08:00,756.1333333333331
2016-02-23T11:50:00+08:00,756.216666666667
2016-02-23T12:00:00+08:00,756.2999999999998
2016-02-23T12:10:00+08:00,756.3333333333329
2016-02-23T12:20:00+08:00,756.366666666667
2016-02-23T12:30:00+08:00,756.4
2016-02-23T12:40:00+08:00,756.4333333333329
2016-02-23T12:50:00+08:00,756.466666666667
2016-02-23T13:00:00+08:00,756.5
2016-02-23T13:10:00+08:00,756.5
2016-02-23T13:20:00+08:00,756.5
2016-02-23T13:30:00+08:00,756.5
2016-02-23T13:40:00+08:00,756.5
2016-02-23T13:50:00+08:00,756.5
2016-02-23T14:00:00+08:00,756.5
2016-02-23T14:10:00+08:00,756.516666666667
2016-02-23T14:20:00+08:00,756.533333333333
2016-02-23T14:30:00+08:00,756.5499999999998
2016-02-23T14:40:00+08:00,756.5666666666668
2016-02-23T14:50:00+08:00,756.5833333333329
2016-02-23T15:00:00+08:00,756.6
2016-02-23T15:10:00+08:00,756.716666666667
2016-02-23T15:20:00+08:00,756.8333333333329
2016-02-23T15:30:00+08:00,756.95
2016-02-23T15:40:00+08:00,757.0666666666668
2016-02-23T15:50:00+08:00,757.1833333333329
2016-02-23T16:00:00+08:00,757.2999999999998
2016-02-23T16:10:00+08:00,757.366666666667
2016-02-23T16:20:00+08:00,757.4333333333329
2016-02-23T16:30:00+08:00,757.5
2016-02-23T16:40:00+08:00,757.5666666666668
2016-02-23T16:50:00+08:00,757.6333333333331
2016-02-23T17:00:00+08:00,757.7
2016-02-23T17:10:00+08:00,757.8333333333329
2016-02-23T17:20:00+08:00,757.966666666667
2016-02-23T17:30:00+08:00,758.1
2016-02-23T17:40:00+08:00,758.233333333333
2016-02-23T17:50:00+08:00,758.366666666667
2016-02-23T18:00:00+08:00,758.5
2016-02-23T18:10:00+08:00,758.6
2016-02-23T18:20:00+08:00,758.7
2016-02-23T18:30:00+08:00,758.7999999999998
2016-02-23T18:40:00+08:00,758.9
2016-02-23T18:50:00+08:00,759.0
2016-02-23T19:00:00+08:00,759.1
2016-02-23T19:10:00+08:00,759.2
2016-02-23T19:20:00+08:00,759.2999999999998
2016-02-23T19:30:00+08:00,759.4
2016-02-23T19:40:00+08:00,759.5
2016-02-23T19:50:00+08:00,759.6
2016-02-23T20:00:00+08:00,759.7
2016-02-23T20:10:00+08:00,759.75
2016-02-23T20:20:00+08:00,759.7999999999998
2016-02-23T20:30:00+08:00,759.85
2016-02-23T20:40:00+08:00,759.9
2016-02-23T20:50:00+08:00,759.95
2016-02-23T21:00:00+08:00,760.0
2016-02-23T21:10:00+08:00,760.0499999999998
2016-02-23T21:20:00+08:00,760.1
2016-02-23T21:30:00+08:00,760.15
2016-02-23T21:40:00+08:00,760.2
2016-02-23T21:50:00+08:00,760.25
2016-02-23T22:00:00+08:00,760.2999999999998
2016-02-23T22:10:00+08:00,760.2999999999998
2016-02-23T22:20:00+08:00,760.2999999999998
2016-02-23T22:30:00+08:00,760.2999999999998
2016-02-23T22:40:00+08:00,760.2999999999998
2016-02-23T22:50:00+08:00,760.2999999999998
2016-02-23T23:00:00+08:00,760.2999999999998
2016-02-23T23:10:00+08:00,760.35
2016-02-23T23:20:00+08:00,760.4
2016-02-23T23:30:00+08:00,760.45
2016-02-23T23:40:00+08:00,760.5
2016-02-23T23:50:00+08:00,760.5499999999998
2016-02-24T00:00:00+08:00,760.6
2016-02-24T00:10:00+08:00,760.616666666667
2016-02-24T00:20:00+08:00,760.6333333333331
2016-02-24T00:30:00+08:00,760.65
2016-02-24T00:40:00+08:00,760.6666666666669
2016-02-24T00:50:00+08:00,760.6833333333329
2016-02-24T01:00:00+08:00,760.7
2016-02-24T01:10:00+08:00,760.6833333333329
2016-02-24T01:20:00+08:00,760.6666666666669
2016-02-24T01:30:00+08:00,760.65
2016-02-24T01:40:00+08:00,760.6333333333331
2016-02-24T01:50:00+08:00,760.616666666667
2016-02-24T02:00:00+08:00,760.6
2016-02-24T02:10:00+08:00,760.5666666666668
2016-02-24T02:20:00+08:00,760.533333333333
2016-02-24T02:30:00+08:00,760.5
2016-02-24T02:40:00+08:00,760.466666666667
2016-02-24T02:50:00+08:00,760.4333333333329
2016-02-24T03:00:00+08:00,760.4
2016-02-24T03:10:00+08:00,760.3833333333331
2016-02-24T03:20:00+08:00,760.366666666667
2016-02-24T03:30:00+08:00,760.35
2016-02-24T03:40:00+08:00,760.3333333333329
2016-02-24T03:50:00+08:00,760.3166666666668
2016-02-24T04:00:00+08:00,760.2999999999998
2016-02-24T04:10:00+08:00,760.25
2016-02-24T04:20:00+08:00,760.2
2016-02-24T04:30:00+08:00,760.15
2016-02-24T04:40:00+08:00,760.1
2016-02-24T04:50:00+08:00,760.0499999999998
2016-02-24T05:00:00+08:00,760.0
2016-02-24T05:10:00+08:00,760.0
2016-02-24T05:20:00+08:00,760.0
2016-02-24T05:30:00+08:00,760.0
2016-02-24T05:40:00+08:00,760.0
2016-02-24T05:50:00+08:00,760.0
2016-02-24T06:00:00+08:00,760.0
2016-02-24T06:10:00+08:00,759.966666666667
2016-02-24T06:20:00+08:00,759.9333333333329
2016-02-24T06:30:00+08:00,759.9
2016-02-24T06:40:00+08:00,759.866666666667
2016-02-24T06:50:00+08:00,759.8333333333329
2016-02-24T07:00:00+08:00,759.7999999999998
2016-02-24T07:10:00+08:00,759.8166666666668
2016-02-24T07:20:00+08:00,759.8333333333329
2016-02-24T07:30:00+08:00,759.85
2016-02-24T07:40:00+08:00,759.866666666667
2016-02-24T07:50:00+08:00,759.8833333333331
2016-02-24T08:00:00+08:00,759.9
2016-02-24T08:10:00+08:00,759.9166666666669
2016-02-24T08:20:00+08:00,759.9333333333329
2016-02-24T08:30:00+08:00,759.95
2016-02-24T08:40:00+08:00,759.966666666667
2016-02-24T08:50:00+08:00,759.983333333333
2016-02-24T09:00:00+08:00,760.0
2016-02-24T09:10:00+08:00,759.9333333333329
2016-02-24T09:20:00+08:00,759.866666666667
2016-02-24T09:30:00+08:00,759.7999999999998
2016-02-24T09:40:00+08:00,759.733333333333
2016-02-24T09:50:00+08:00,759.6666666666669
2016-02-24T10:00:00+08:00,759.6
2016-02-24T10:10:00+08:00,759.5666666666668
2016-02-24T10:20:00+08:00,759.533333333333
2016-02-24T10:30:00+08:00,759.5
2016-02-24T10:40:00+08:00,759.466666666667
2016-02-24T10:50:00+08:00,759.4333333333329
2016-02-24T11:00:00+08:00,759.4
2016-02-24T11:10:00+08:00,759.35
2016-02-24T11:20:00+08:00,759.2999999999998
2016-02-24T11:30:00+08:00,759.25
2016-02-24T11:40:00+08:00,759.2
2016-02-24T11:50:00+08:00,759.15
2016-02-24T12:00:00+08:00,759.1
2016-02-24T12:10:00+08:00,759.0
2016-02-24T12:20:00+08:00,758.9
2016-02-24T12:30:00+08:00,758.7999999999998
2016-02-24T12:40:00+08:00,758.7
2016-02-24T12:50:00+08:00,758.6
2016-02-24T13:00:00+08:00,758.5
2016-02-24T13:10:00+08:00,758.35
2016-02-24T13:20:00+08:00,758.2
2016-02-24T13:30:00+08:00,758.0499999999998
2016-02-24T13:40:00+08:00,757.9
2016-02-24T13:50:00+08:00,757.75
2016-02-24T14:00:00+08:00,757.6
2016-02-24T14:10:00+08:00,757.5
2016-02-24T14:20:00+08:00,757.4
2016-02-24T14:30:00+08:00,757.2999999999998
2016-02-24T14:40:00+08:00,757.2
2016-02-24T14:50:00+08:00,757.1
2016-02-24T15:00:00+08:00,757.0
2016-02-24T15:10:00+08:00,756.9333333333329
2016-02-24T15:20:00+08:00,756.866666666667
2016-02-24T15:30:00+08:00,756.7999999999998
2016-02-24T15:40:00+08:00,756.733333333333
2016-02-24T15:50:00+08:00,756.6666666666669
2016-02-24T16:00:00+08:00,756.6
2016-02-24T16:10:00+08:00,756.533333333333
2016-02-24T16:20:00+08:00,756.466666666667
2016-02-24T16:30:00+08:00,756.4
2016-02-24T16:40:00+08:00,756.3333333333329
2016-02-24T16:50:00+08:00,756.266666666667
2016-02-24T17:00:00+08:00,756.2
2016-02-24T17:10:00+08:00,756.1333333333331
2016-02-24T17:20:00+08:00,756.0666666666668
2016-02-24T17:30:00+08:00,756.0
2016-02-24T17:40:00+08:00,755.9333333333329
2016-02-24T17:50:00+08:00,755.866666666667
2016-02-24T18:00:00+08:00,755.7999999999998
2016-02-24T18:10:00+08:00,755.8166666666668
2016-02-24T18:20:00+08:00,755.8333333333329
2016-02-24T18:30:00+08:00,755.85
2016-02-24T18:40:00+08:00,755.866666666667
2016-02-24T18:50:00+08:00,755.8833333333331
2016-02-24T19:00:00+08:00,755.9
2016-02-24T19:10:00+08:00,755.9333333333329
2016-02-24T19:20:00+08:00,755.966666666667
2016-02-24T19:30:00+08:00,756.0
2016-02-24T19:40:00+08:00,756.033333333333
2016-02-24T19:50:00+08:00,756.0666666666668
2016-02-24T20:00:00+08:00,756.1
2016-02-24T20:10:00+08:00,756.0499999999998
2016-02-24T20:20:00+08:00,756.0
2016-02-24T20:30:00+08:00,755.95
2016-02-24T20:40:00+08:00,755.9
2016-02-24T20:50:00+08:00,755.85
2016-02-24T21:00:00+08:00,755.7999999999998
2016-02-24T21:10:00+08:00,755.8166666666668
2016-02-24T21:20:00+08:00,755.8333333333329
2016-02-24T21:30:00+08:00,755.85
2016-02-24T21:40:00+08:00,755.866666666667
2016-02-24T21:50:00+08:00,755.8833333333331
2016-02-24T22:00:00+08:00,755.9
2016-02-24T22:10:00+08:00,755.8833333333331
2016-02-24T22:20:00+08:00,755.866666666667
2016-02-24T22:30:00+08:00,755.85
2016-02-24T22:40:00+08:00,755.8333333333329
2016-02-24T22:50:00+08:00,755.8166666666668
2016-02-24T23:00:00+08:00,755.7999999999998
2016-02-24T23:10:00+08:00,755.7999999999998
2016-02-24T23:20:00+08:00,755.7999999999998
2016-02-24T23:30:00+08:00,755.7999999999998
2016-02-24T23:40:00+08:00,755.7999999999998
2016-02-24T23:50:00+08:00,755.7999999999998
2016-02-25T00:00:00+08:00,755.7999999999998
2016-02-25T00:10:00+08:00,755.7999999999998
2016-02-25T00:20:00+08:00,755.7999999999998
2016-02-25T00:30:00+08:00,755.7999999999998
2016-02-25T00:40:00+08:00,755.7999999999998
2016-02-25T00:50:00+08:00,755.7999999999998
2016-02-25T01:00:00+08:00,755.7999999999998
2016-02-25T01:10:00+08:00,755.8166666666668
2016-02-25T01:20:00+08:00,755.8333333333329
2016-02-25T01:30:00+08:00,755.85
2016-02-25T01:40:00+08:00,755.866666666667
2016-02-25T01:50:00+08:00,755.8833333333331
2016-02-25T02:00:00+08:00,755.9
2016-02-25T02:10:00+08:00,755.8333333333329
2016-02-25T02:20:00+08:00,755.766666666667
2016-02-25T02:30:00+08:00,755.7
2016-02-25T02:40:00+08:00,755.6333333333331
2016-02-25T02:50:00+08:00,755.5666666666668
2016-02-25T03:00:00+08:00,755.5
2016-02-25T03:10:00+08:00,755.5
2016-02-25T03:20:00+08:00,755.5
2016-02-25T03:30:00+08:00,755.5
2016-02-25T03:40:00+08:00,755.5
2016-02-25T03:50:00+08:00,755.5
2016-02-25T04:00:00+08:00,755.5
2016-02-25T04:10:00+08:00,755.5
2016-02-25T04:20:00+08:00,755.5
2016-02-25T04:30:00+08:00,755.5
2016-02-25T04:40:00+08:00,755.5
2016-02-25T04:50:00+08:00,755.5
2016-02-25T05:00:00+08:00,755.5
2016-02-25T05:10:00+08:00,755.5499999999998
2016-02-25T05:20:00+08:00,755.6
2016-02-25T05:30:00+08:00,755.65
2016-02-25T05:40:00+08:00,755.7
2016-02-25T05:50:00+08:00,755.75
2016-02-25T06:00:00+08:00,755.7999999999998
2016-02-25T06:10:00+08:00,755.8166666666668
2016-02-25T06:20:00+08:00,755.8333333333329
2016-02-25T06:30:00+08:00,755.85
2016-02-25T06:40:00+08:00,755.866666666667
2016-02-25T06:50:00+08:00,755.8833333333331
2016-02-25T07:00:00+08:00,755.9
2016-02-25T07:10:00+08:00,755.9333333333329
2016-02-25T07:20:00+08:00,755.966666666667
2016-02-25T07:30:00+08:00,756.0
2016-02-25T07:40:00+08:00,756.033333333333
2016-02-25T07:50:00+08:00,756.0666666666668
2016-02-25T08:00:00+08:00,756.1
2016-02-25T08:10:00+08:00,756.15
2016-02-25T08:20:00+08:00,756.2
2016-02-25T08:30:00+08:00,756.25
2016-02-25T08:40:00+08:00,756.2999999999998
2016-02-25T08:50:00+08:00,756.35
2016-02-25T09:00:00+08:00,756.4
2016-02-25T09:10:00+08:00,756.466666666667
2016-02-25T09:20:00+08:00,756.533333333333
2016-02-25T09:30:00+08:00,756.6
2016-02-25T09:40:00+08:00,756.6666666666669
2016-02-25T09:50:00+08:00,756.733333333333
2016-02-25T10:00:00+08:00,756.7999999999998
2016-02-25T10:10:00+08:00,756.8166666666668
2016-02-25T10:20:00+08:00,756.8333333333329
2016-02-25T10:30:00+08:00,756.85
2016-02-25T10:40:00+08:00,756.866666666667
2016-02-25T10:50:00+08:00,756.8833333333331
2016-02-25T11:00:00+08:00,756.9
2016-02-25T11:10:00+08:00,756.9166666666669
2016-02-25T11:20:00+08:00,756.9333333333329
2016-02-25T11:30:00+08:00,756.95
2016-02-25T11:40:00+08:00,756.966666666667
2016-02-25T11:50:00+08:00,756.983333333333
2016-02-25T12:00:00+08:00,757.0
2016-02-25T12:10:00+08:00,756.983333333333
2016-02-25T12:20:00+08:00,756.966666666667
2016-02-25T12:30:00+08:00,756.95
2016-02-25T12:40:00+08:00,756.9333333333329
2016-02-25T12:50:00+08:00,756.9166666666669
2016-02-25T13:00:00+08:00,756.9
2016-02-25T13:10:00+08:00,756.866666666667
2016-02-25T13:20:00+08:00,756.8333333333329
2016-02-25T13:30:00+08:00,756.7999999999998
2016-02-25T13:40:00+08:00,756.766666666667
2016-02-25T13:50:00+08:00,756.733333333333
2016-02-25T14:00:00+08:00,756.7
2016-02-25T14:10:00+08:00,756.716666666667
2016-02-25T14:20:00+08:00,756.733333333333
2016-02-25T14:30:00+08:00,756.75
2016-02-25T14:40:00+08:00,756.766666666667
2016-02-25T14:50:00+08:00,756.783333333333
2016-02-25T15:00:00+08:00,756.7999999999998
2016-02-25T15:10:00+08:00,756.766666666667
2016-02-25T15:20:00+08:00,756.733333333333
2016-02-25T15:30:00+08:00,756.7
2016-02-25T15:40:00+08:00,756.6666666666669
2016-02-25T15:50:00+08:00,756.6333333333331
2016-02-25T16:00:00+08:00,756.6
2016-02-25T16:10:00+08:00,756.6
2016-02-25T16:20:00+08:00,756.6
2016-02-25T16:30:00+08:00,756.6
2016-02-25T16:40:00+08:00,756.6
2016-02-25T16:50:00+08:00,756.6
2016-02-25T17:00:00+08:00,756.6
2016-02-25T17:10:00+08:00,756.6
2016-02-25T17:20:00+08:00,756.6
2016-02-25T17:30:00+08:00,756.6
2016-02-25T17:40:00+08:00,756.6
2016-02-25T17:50:00+08:00,756.6
2016-02-25T18:00:00+08:00,756.6
2016-02-25T18:10:00+08:00,756.6666666666669
2016-02-25T18:20:00+08:00,756.733333333333
2016-02-25T18:30:00+08:00,756.7999999999998
2016-02-25T18:40:00+08:00,756.866666666667
2016-02-25T18:50:00+08:00,756.9333333333329
2016-02-25T19:00:00+08:00,757.0
2016-02-25T19:10:00+08:00,757.033333333333
2016-02-25T19:20:00+08:00,757.0666666666668
2016-02-25T19:30:00+08:00,757.1
2016-02-25T19:40:00+08:00,757.1333333333331
2016-02-25T19:50:00+08:00,757.1666666666669
2016-02-25T20:00:00+08:00,757.2
2016-02-25T20:10:00+08:00,757.216666666667
2016-02-25T20:20:00+08:00,757.233333333333
2016-02-25T20:30:00+08:00,757.25
2016-02-25T20:40:00+08:00,757.266666666667
2016-02-25T20:50:00+08:00,757.283333333333
2016-02-25T21:00:00+08:00,757.2999999999998
2016-02-25T21:10:00+08:00,757.2999999999998
2016-02-25T21:20:00+08:00,757.2999999999998
2016-02-25T21:30:00+08:00,757.2999999999998
2016-02-25T21:40:00+08:00,757.2999999999998
2016-02-25T21:50:00+08:00,757.2999999999998
2016-02-25T22:00:00+08:00,757.2999999999998
2016-02-25T22:10:00+08:00,757.2999999999998
2016-02-25T22:20:00+08:00,757.2999999999998
2016-02-25T22:30:00+08:00,757.2999999999998
2016-02-25T22:40:00+08:00,757.2999999999998
2016-02-25T22:50:00+08:00,757.2999999999998
2016-02-25T23:00:00+08:00,757.2999999999998
2016-02-25T23:10:00+08:00,757.283333333333
2016-02-25T23:20:00+08:00,757.266666666667
2016-02-25T23:30:00+08:00,757.25
2016-02-25T23:40:00+08:00,757.233333333333
2016-02-25T23:50:00+08:00,757.216666666667
2016-02-26T00:00:00+08:00,757.2
2016-02-26T00:10:00+08:00,757.15
2016-02-26T00:20:00+08:00,757.1
2016-02-26T00:30:00+08:00,757.0499999999998
2016-02-26T00:40:00+08:00,757.0
2016-02-26T00:50:00+08:00,756.95
2016-02-26T01:00:00+08:00,756.9
2016-02-26T01:10:00+08:00,756.866666666667
2016-02-26T01:20:00+08:00,756.8333333333329
2016-02-26T01:30:00+08:00,756.7999999999998
2016-02-26T01:40:00+08:00,756.766666666667
2016-02-26T01:50:00+08:00,756.733333333333
2016-02-26T02:00:00+08:00,756.7
2016-02-26T02:10:00+08:00,756.65
2016-02-26T02:20:00+08:00,756.6
2016-02-26T02:30:00+08:00,756.5499999999998
2016-02-26T02:40:00+08:00,756.5
2016-02-26T02:50:00+08:00,756.45
2016-02-26T03:00:00+08:00,756.4
2016-02-26T03:10:00+08:00,756.2999999999998
2016-02-26T03:20:00+08:00,756.2
2016-02-26T03:30:00+08:00,756.1
2016-02-26T03:40:00+08:00,756.0
2016-02-26T03:50:00+08:00,755.9
2016-02-26T04:00:00+08:00,755.7999999999998
2016-02-26T04:10:00+08:00,755.75
2016-02-26T04:20:00+08:00,755.7
2016-02-26T04:30:00+08:00,755.65
2016-02-26T04:40:00+08:00,755.6
2016-02-26T04:50:00+08:00,755.5499999999998
2016-02-26T05:00:00+08:00,755.5
2016-02-26T05:10:00+08:00,755.466666666667
2016-02-26T05:20:00+08:00,755.4333333333329
2016-02-26T05:30:00+08:00,755.4
2016-02-26T05:40:00+08:00,755.366666666667
2016-02-26T05:50:00+08:00,755.3333333333329
2016-02-26T06:00:00+08:00,755.2999999999998
2016-02-26T06:10:00+08:00,755.25
2016-02-26T06:20:00+08:00,755.2
2016-02-26T06:30:00+08:00,755.15
2016-02-26T06:40:00+08:00,755.1
2016-02-26T06:50:00+08:00,755.0499999999998
2016-02-26T07:00:00+08:00,755.0
2016-02-26T07:10:00+08:00,754.983333333333
2016-02-26T07:20:00+08:00,754.966666666667
2016-02-26T07:30:00+08:00,754.95
2016-02-26T07:40:00+08:00,754.9333333333329
2016-02-26T07:50:00+08:00,754.9166666666669
2016-02-26T08:00:00+08:00,754.9
2016-02-26T08:10:00+08:00,754.9166666666669
2016-02-26T08:20:00+08:00,754.9333333333329
2016-02-26T08:30:00+08:00,754.95
2016-02-26T08:40:00+08:00,754.966666666667
2016-02-26T08:50:00+08:00,754.983333333333
2016-02-26T09:00:00+08:00,755.0
2016-02-26T09:10:00+08:00,755.0
2016-02-26T09:20:00+08:00,755.0
2016-02-26T09:30:00+08:00,755.0
2016-02-26T09:40:00+08:00,755.0
2016-02-26T09:50:00+08:00,755.0
2016-02-26T10:00:00+08:00,755.0
2016-02-26T10:10:00+08:00,754.9333333333329
2016-02-26T10:20:00+08:00,754.866666666667
2016-02-26T10:30:00+08:00,754.7999999999998
2016-02-26T10:40:00+08:00,754.733333333333
2016-02-26T10:50:00+08:00,754.6666666666669
2016-02-26T11:00:00+08:00,754.6
2016-02-26T11:10:00+08:00,754.5499999999998
2016-02-26T11:20:00+08:00,754.5
2016-02-26T11:30:00+08:00,754.45
2016-02-26T11:40:00+08:00,754.4
2016-02-26T11:50:00+08:00,754.35
2016-02-26T12:00:00+08:00,754.2999999999998
2016-02-26T12:10:00+08:00,754.233333333333
2016-02-26T12:20:00+08:00,754.1666666666669
2016-02-26T12:30:00+08:00,754.1
2016-02-26T12:40:00+08:00,754.033333333333
2016-02-26T12:50:00+08:00,753.966666666667
2016-02-26T13:00:00+08:00,753.9
2016-02-26T13:10:00+08:00,753.783333333333
2016-02-26T13:20:00+08:00,753.6666666666669
2016-02-26T13:30:00+08:00,753.5499999999998
2016-02-26T13:40:00+08:00,753.4333333333329
2016-02-26T13:50:00+08:00,753.3166666666668
2016-02-26T14:00:00+08:00,753.2
2016-02-26T14:10:00+08:00,753.1333333333331
2016-02-26T14:20:00+08:00,753.0666666666668
2016-02-26T14:30:00+08:00,753.0
2016-02-26T14:40:00+08:00,752.9333333333329
2016-02-26T14:50:00+08:00,752.866666666667
2016-02-26T15:00:00+08:00,752.7999999999998
2016-02-26T15:10:00+08:00,752.716666666667
2016-02-26T15:20:00+08:00,752.6333333333331
2016-02-26T15:30:00+08:00,752.5499999999998
2016-02-26T15:40:00+08:00,752.466666666667
2016-02-26T15:50:00+08:00,752.3833333333331
2016-02-26T16:00:00+08:00,752.2999999999998
2016-02-26T16:10:00+08:00,752.233333333333
2016-02-26T16:20:00+08:00,752.1666666666669
2016-02-26T16:30:00+08:00,752.1
2016-02-26T16:40:00+08:00,752.033333333333
2016-02-26T16:50:00+08:00,751.966666666667
2016-02-26T17:00:00+08:00,751.9
2016-02-26T17:10:00+08:00,751.8833333333331
2016-02-26T17:20:00+08:00,751.866666666667
2016-02-26T17:30:00+08:00,751.85
2016-02-26T17:40:00+08:00,751.8333333333329
2016-02-26T17:50:00+08:00,751.8166666666668
2016-02-26T18:00:00+08:00,751.7999999999998
2016-02-26T18:10:00+08:00,751.7999999999998
2016-02-26T18:20:00+08:00,751.7999999999998
2016-02-26T18:30:00+08:00,751.7999999999998
2016-02-26T18:40:00+08:00,751.7999999999998
2016-02-26T18:50:00+08:00,751.7999999999998
2016-02-26T19:00:00+08:00,751.7999999999998
2016-02-26T19:10:00+08:00,751.766666666667
2016-02-26T19:20:00+08:00,751.733333333333
2016-02-26T19:30:00+08:00,751.7
2016-02-26T19:40:00+08:00,751.6666666666669
2016-02-26T19:50:00+08:00,751.6333333333331
2016-02-26T20:00:00+08:00,751.6
2016-02-26T20:10:00+08:00,751.5666666666668
2016-02-26T20:20:00+08:00,751.533333333333
2016-02-26T20:30:00+08:00,751.5
2016-02-26T20:40:00+08:00,751.466666666667
2016-02-26T20:50:00+08:00,751.4333333333329
2016-02-26T21:00:00+08:00,751.4
2016-02-26T21:10:00+08:00,751.3833333333331
2016-02-26T21:20:00+08:00,751.366666666667
2016-02-26T21:30:00+08:00,751.35
2016-02-26T21:40:00+08:00,751.3333333333329
2016-02-26T21:50:00+08:00,751.3166666666668
2016-02-26T22:00:00+08:00,751.2999999999998
2016-02-26T22:10:00+08:00,751.25
2016-02-26T22:20:00+08:00,751.2
2016-02-26T22:30:00+08:00,751.15
2016-02-26T22:40:00+08:00,751.1
2016-02-26T22:50:00+08:00,751.0499999999998
2016-02-26T23:00:00+08:00,751.0
2016-02-26T23:10:00+08:00,751.0
2016-02-26T23:20:00+08:00,751.0
2016-02-26T23:30:00+08:00,751.0
2016-02-26T23:40:00+08:00,751.0
2016-02-26T23:50:00+08:00,751.0
2016-02-27T00:00:00+08:00,751.0
2016-02-27T00:10:00+08:00,750.9333333333329
2016-02-27T00:20:00+08:00,750.866666666667
2016-02-27T00:30:00+08:00,750.7999999999998
2016-02-27T00:40:00+08:00,750.733333333333
2016-02-27T00:50:00+08:00,750.6666666666669
2016-02-27T01:00:00+08:00,750.6
2016-02-27T01:10:00+08:00,750.5833333333329
2016-02-27T01:20:00+08:00,750.5666666666668
2016-02-27T01:30:00+08:00,750.5499999999998
2016-02-27T01:40:00+08:00,750.533333333333
2016-02-27T01:50:00+08:00,750.516666666667
2016-02-27T02:00:00+08:00,750.5
2016-02-27T02:10:00+08:00,750.4333333333329
2016-02-27T02:20:00+08:00,750.366666666667
2016-02-27T02:30:00+08:00,750.2999999999998
2016-02-27T02:40:00+08:00,750.233333333333
2016-02-27T02:50:00+08:00,750.1666666666669
2016-02-27T03:00:00+08:00,750.1
